GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A024R2R3	GUP1	involved_in	GO:0060262	negative regulation of N-terminal protein palmitoylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D1G3|ensembl:ENSMUSP00000035110	9606	Ensembl		P
UniProtKB	A0A024R2T9	USP19	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	A0A024R2X6	USP4	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	A0A024R305	BAP1	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001578|InterPro:IPR036959	9606	InterPro		P
UniProtKB	A0A024R305	BAP1	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000102078	9606	UniProt		P
UniProtKB	A0A024R323	ABHD6	involved_in	GO:0046464	acylglycerol catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R2Y0|ensembl:ENSMUSP00000129169	9606	Ensembl		P
UniProtKB	A0A024R323	ABHD6	involved_in	GO:0046889	positive regulation of lipid biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R2Y0|ensembl:ENSMUSP00000129169	9606	Ensembl		P
UniProtKB	A0A024R323	ABHD6	involved_in	GO:0052651	monoacylglycerol catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R2Y0|ensembl:ENSMUSP00000129169	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:1903427	negative regulation of reactive oxygen species biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUI0|ensembl:ENSMUSP00000007959	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:0030521	androgen receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUI0|ensembl:ENSMUSP00000007959	9606	Ensembl		P
UniProtKB	A0A024R324	RHOA	involved_in	GO:0009749	response to glucose	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61589|ensembl:ENSRNOP00000066672	9606	Ensembl		P
UniProtKB	A0A024R369	FAM19A4	involved_in	GO:0042554	superoxide anion generation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TPG5|ensembl:ENSMUSP00000086710	9606	Ensembl		P
UniProtKB	A0A024R370	TMF1	involved_in	GO:2000845	positive regulation of testosterone secretion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:B9EKI3|ensembl:ENSMUSP00000093325	9606	Ensembl		P
UniProtKB	A0A024R374	CTSB	involved_in	GO:0051603	proteolysis involved in protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10605|ensembl:ENSMUSP00000006235	9606	Ensembl		P
UniProtKB	A0A024R374	CTSB	involved_in	GO:0006590	thyroid hormone generation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P10605|ensembl:ENSMUSP00000006235	9606	Ensembl		P
UniProtKB	A0A024R384	MBP	involved_in	GO:0007568	aging	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P02688|ensembl:ENSRNOP00000022303	9606	Ensembl		P
UniProtKB	A0A024R3C5	DRD2	involved_in	GO:0046676	negative regulation of insulin secretion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61169|ensembl:ENSRNOP00000043759	9606	Ensembl		P
UniProtKB	A0A024R3C5	DRD2	involved_in	GO:0032228	regulation of synaptic transmission, GABAergic	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61168|ensembl:ENSMUSP00000075170	9606	Ensembl		P
UniProtKB	A0A024R3C5	DRD2	involved_in	GO:0060124	positive regulation of growth hormone secretion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61168|ensembl:ENSMUSP00000075170	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:0000723	telomere maintenance	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015519	9606	InterPro		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62388|ensembl:ENSMUSP00000156344	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:2001022	positive regulation of response to DNA damage stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D4ACL8|ensembl:ENSRNOP00000045529	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:0010506	regulation of autophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62388|ensembl:ENSMUSP00000156344	9606	Ensembl		P
UniProtKB	A0A024R3C7	ATM	involved_in	GO:1904262	negative regulation of TORC1 signaling	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62388|ensembl:ENSMUSP00000156344	9606	Ensembl		P
UniProtKB	A0A024R3C9	C11orf65	involved_in	GO:0090258	negative regulation of mitochondrial fission	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D4W2|ensembl:ENSMUSP00000005262	9606	Ensembl		P
UniProtKB	A0A024R3C9	C11orf65	involved_in	GO:1903215	negative regulation of protein targeting to mitochondrion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D4W2|ensembl:ENSMUSP00000005262	9606	Ensembl		P
UniProtKB	A0A024R3K9	NFRKB	involved_in	GO:0045739	positive regulation of DNA repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PIJ4|ensembl:ENSMUSP00000083341	9606	Ensembl		P
UniProtKB	A0A024R3K9	NFRKB	involved_in	GO:1904507	positive regulation of telomere maintenance in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PIJ4|ensembl:ENSMUSP00000083341	9606	Ensembl		P
UniProtKB	A0A024R3K9	NFRKB	involved_in	GO:0000723	telomere maintenance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6PIJ4|ensembl:ENSMUSP00000083341	9606	Ensembl		P
UniProtKB	A0A024R3V6	ARV1	involved_in	GO:0090181	regulation of cholesterol metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D0U9|ensembl:ENSMUSP00000034463	9606	Ensembl		P
UniProtKB	A0A024R3W1	CHRM3	enables	GO:0016907	G protein-coupled acetylcholine receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000995|InterPro:IPR001183	9606	InterPro		F
UniProtKB	A0A024R3W1	CHRM3	involved_in	GO:0007271	synaptic transmission, cholinergic	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9ERZ3|ensembl:ENSMUSP00000140131	9606	Ensembl		P
UniProtKB	A0A024R3W1	CHRM3	enables	GO:0016907	G protein-coupled acetylcholine receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000065678	9606	UniProt		F
UniProtKB	A0A024R3Y4	CFLAR	involved_in	GO:1903427	negative regulation of reactive oxygen species biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:C0H5Y5|ensembl:ENSRNOP00000016730	9606	Ensembl		P
UniProtKB	A0A024R3Y4	CFLAR	involved_in	GO:0032869	cellular response to insulin stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:C0H5Y5|ensembl:ENSRNOP00000016730	9606	Ensembl		P
UniProtKB	A0A024R3Y6	IDH1	involved_in	GO:0060696	regulation of phospholipid catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88844|ensembl:ENSMUSP00000095316	9606	Ensembl		P
UniProtKB	A0A024R3Y6	IDH1	involved_in	GO:0071071	regulation of phospholipid biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88844|ensembl:ENSMUSP00000095316	9606	Ensembl		P
UniProtKB	A0A024R415	PNKD	involved_in	GO:0046929	negative regulation of neurotransmitter secretion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q69ZP3|ensembl:ENSMUSP00000084478	9606	Ensembl		P
UniProtKB	A0A024R416	USP37	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	A0A024R454	CPS1	involved_in	GO:0032094	response to food	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07756|ensembl:ENSRNOP00000019021	9606	Ensembl		P
UniProtKB	A0A024R454	CPS1	involved_in	GO:0060416	response to growth hormone	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07756|ensembl:ENSRNOP00000019021	9606	Ensembl		P
UniProtKB	A0A024R454	CPS1	involved_in	GO:0042594	response to starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P07756|ensembl:ENSRNOP00000019021	9606	Ensembl		P
UniProtKB	A0A024R475	CUL3	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001373|InterPro:IPR016157	9606	InterPro		P
UniProtKB	A0A024R475	CUL3	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JLV5|ensembl:ENSMUSP00000130738	9606	Ensembl		P
UniProtKB	A0A024R494	ATG16L1	involved_in	GO:0000045	autophagosome assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045160	9606	InterPro		P
UniProtKB	A0A024R496	CAB39	involved_in	GO:0097066	response to thyroid hormone	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:A0A0G2JZH0|ensembl:ENSRNOP00000071044	9606	Ensembl		P
UniProtKB	A0A024R4A1	hCG_32657	involved_in	GO:0032869	cellular response to insulin stimulus	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR028791	9606	InterPro		P
UniProtKB	A0A024R4A8	BOK	involved_in	GO:1902237	positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35425|ensembl:ENSMUSP00000027499	9606	Ensembl		P
UniProtKB	A0A024R4B6	ATG16L1	involved_in	GO:0000045	autophagosome assembly	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045160	9606	InterPro		P
UniProtKB	A0A024R4Q5	TFPT	involved_in	GO:0045739	positive regulation of DNA repair	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U1J1|ensembl:ENSMUSP00000104281	9606	Ensembl		P
UniProtKB	A0A024R4Q5	TFPT	involved_in	GO:1904507	positive regulation of telomere maintenance in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U1J1|ensembl:ENSMUSP00000104281	9606	Ensembl		P
UniProtKB	A0A024R4Q5	TFPT	involved_in	GO:0000723	telomere maintenance	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U1J1|ensembl:ENSMUSP00000104281	9606	Ensembl		P
UniProtKB	A0A024R4S0	CHMP2A	involved_in	GO:0097352	autophagosome maturation	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00033540	9606	UniProt		P
UniProtKB	A0A024R4S0	CHMP2A	involved_in	GO:0043162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00033490	9606	UniProt		P
UniProtKB	A0A024R534	MTA2	involved_in	GO:0006306	DNA methylation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R190|ensembl:ENSMUSP00000093959	9606	Ensembl		P
UniProtKB	A0A024R561	HRASLS3	involved_in	GO:0006641	triglyceride metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8R3U1|ensembl:ENSMUSP00000119403	9606	Ensembl		P
UniProtKB	A0A024R562	BAD	involved_in	GO:0032024	positive regulation of insulin secretion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61337|ensembl:ENSMUSP00000025910	9606	Ensembl		P
UniProtKB	A0A024R562	BAD	involved_in	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61337|ensembl:ENSMUSP00000025910	9606	Ensembl		P
UniProtKB	A0A024R562	BAD	involved_in	GO:0009749	response to glucose	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35147|ensembl:ENSRNOP00000028712	9606	Ensembl		P
UniProtKB	A0A024R562	BAD	involved_in	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61337|ensembl:ENSMUSP00000025910	9606	Ensembl		P
UniProtKB	A0A024R562	BAD	involved_in	GO:0042593	glucose homeostasis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61337|ensembl:ENSMUSP00000025910	9606	Ensembl		P
UniProtKB	A0A024R572	SF1	involved_in	GO:0050810	regulation of steroid biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q64213|ensembl:ENSMUSP00000121309	9606	Ensembl		P
UniProtKB	A0A024R5E5	TCIRG1	involved_in	GO:0050796	regulation of insulin secretion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHF5|ensembl:ENSMUSP00000120531	9606	Ensembl		P
UniProtKB	A0A024R5E5	TCIRG1	involved_in	GO:0016236	macroautophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHF5|ensembl:ENSMUSP00000120531	9606	Ensembl		P
UniProtKB	A0A024R5E5	TCIRG1	involved_in	GO:0000045	autophagosome assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9JHF5|ensembl:ENSMUSP00000120531	9606	Ensembl		P
UniProtKB	A0A024R5F4	CPT1A	involved_in	GO:0046320	regulation of fatty acid oxidation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P32198|ensembl:ENSRNOP00000019652	9606	Ensembl		P
UniProtKB	A0A024R5F4	CPT1A	involved_in	GO:0050796	regulation of insulin secretion	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P32198|ensembl:ENSRNOP00000019652	9606	Ensembl		P
UniProtKB	A0A024R5F4	CPT1A	involved_in	GO:0031667	response to nutrient levels	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P32198|ensembl:ENSRNOP00000019652	9606	Ensembl		P
UniProtKB	A0A024R5F4	CPT1A	involved_in	GO:0032000	positive regulation of fatty acid beta-oxidation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P32198|ensembl:ENSRNOP00000019652	9606	Ensembl		P
UniProtKB	A0A024R5F4	CPT1A	involved_in	GO:0010883	regulation of lipid storage	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P32198|ensembl:ENSRNOP00000019652	9606	Ensembl		P
UniProtKB	A0A024R5F4	CPT1A	involved_in	GO:0006641	triglyceride metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P32198|ensembl:ENSRNOP00000019652	9606	Ensembl		P
UniProtKB	A0A024R5F7	DHCR7	involved_in	GO:0045540	regulation of cholesterol biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2Z8|ensembl:ENSRNOP00000071939	9606	Ensembl		P
UniProtKB	A0A024R5H1	FOLR1	enables	GO:0061714	folic acid receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR032935	9606	InterPro		F
UniProtKB	A0A024R5H1	FOLR1	involved_in	GO:0003147	neural crest cell migration involved in heart formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35846|ensembl:ENSMUSP00000102598	9606	Ensembl		P
UniProtKB	A0A024R5H1	FOLR1	involved_in	GO:0003253	cardiac neural crest cell migration involved in outflow tract morphogenesis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35846|ensembl:ENSMUSP00000102598	9606	Ensembl		P
UniProtKB	A0A024R5H1	FOLR1	involved_in	GO:0071231	cellular response to folic acid	ECO:0000366	IEA	GO_REF:0000108	GO:0061714	9606	GOC		P
UniProtKB	A0A024R5K6	NDUFC2	involved_in	GO:1903427	negative regulation of reactive oxygen species biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q5PQZ9|ensembl:ENSRNOP00000016509	9606	Ensembl		P
UniProtKB	A0A024R5L0	PRCP	involved_in	GO:0042593	glucose homeostasis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q7TMR0|ensembl:ENSMUSP00000075429	9606	Ensembl		P
UniProtKB	A0A024R5N5	UCP2	involved_in	GO:0032869	cellular response to insulin stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56500|ensembl:ENSRNOP00000024156	9606	Ensembl		P
UniProtKB	A0A024R5N5	UCP2	involved_in	GO:0007568	aging	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56500|ensembl:ENSRNOP00000024156	9606	Ensembl		P
UniProtKB	A0A024R5N5	UCP2	involved_in	GO:0009749	response to glucose	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56500|ensembl:ENSRNOP00000024156	9606	Ensembl		P
UniProtKB	A0A024R5N5	UCP2	involved_in	GO:0061179	negative regulation of insulin secretion involved in cellular response to glucose stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56500|ensembl:ENSRNOP00000024156	9606	Ensembl		P
UniProtKB	A0A024R5N5	UCP2	involved_in	GO:0034198	cellular response to amino acid starvation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56500|ensembl:ENSRNOP00000024156	9606	Ensembl		P
UniProtKB	A0A024R5N5	UCP2	involved_in	GO:0071333	cellular response to glucose stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56500|ensembl:ENSRNOP00000024156	9606	Ensembl		P
UniProtKB	A0A024R5R2	DUOX1	involved_in	GO:0050665	hydrogen peroxide biosynthetic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR029595	9606	InterPro		P
UniProtKB	A0A024R5R2	DUOX1	involved_in	GO:0042446	hormone biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0893	9606	UniProt		P
UniProtKB	A0A024R5R2	DUOX1	involved_in	GO:0006590	thyroid hormone generation	ECO:0000322	IEA	GO_REF:0000041	UniPathway:UPA00194	9606	UniProt		P
UniProtKB	A0A024R5R2	DUOX1	involved_in	GO:0072593	reactive oxygen species metabolic process	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00028586	9606	UniProt		P
UniProtKB	A0A024R5S4	USP8	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	A0A024R5S8	CYP19A1	involved_in	GO:0002677	negative regulation of chronic inflammatory response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P28649|ensembl:ENSMUSP00000034811	9606	Ensembl		P
UniProtKB	A0A024R5S9	NEDD4	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR024928	9606	InterPro		P
UniProtKB	A0A024R5T5	RNF111	involved_in	GO:0030579	ubiquitin-dependent SMAD protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99ML9|ensembl:ENSMUSP00000034739	9606	Ensembl		P
UniProtKB	A0A024R5U5	ADAM10	involved_in	GO:0038004	epidermal growth factor receptor ligand maturation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O35598|ensembl:ENSMUSP00000063839	9606	Ensembl		P
UniProtKB	A0A024R5W0	HERC1	involved_in	GO:0010507	negative regulation of autophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:E9PZP8|ensembl:ENSMUSP00000044801	9606	Ensembl		P
UniProtKB	A0A024R5Z3	SMAD3	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BUN5|ensembl:ENSMUSP00000034973	9606	Ensembl		P
UniProtKB	A0A024R640	AGPAT5	involved_in	GO:0006639	acylglycerol metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9D1E8|ensembl:ENSMUSP00000117025	9606	Ensembl		P
UniProtKB	A0A024R6A3	PSEN1	involved_in	GO:0000045	autophagosome assembly	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49769|ensembl:ENSMUSP00000098786	9606	Ensembl		P
UniProtKB	A0A024R6D8	SFRS5	involved_in	GO:0032869	cellular response to insulin stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q09167|ensembl:ENSRNOP00000007583	9606	Ensembl		P
UniProtKB	A0A024R6E7	ASB2	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8K0L0|ensembl:ENSMUSP00000021617	9606	Ensembl		P
UniProtKB	A0A024R6J8	DIO2	involved_in	GO:0042446	hormone biosynthetic process	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0893	9606	UniProt		P
UniProtKB	A0A024R6Q9	CYLD	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	A0A024R6R4	MMP2	involved_in	GO:0007568	aging	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P33436|ensembl:ENSRNOP00000022679	9606	Ensembl		P
UniProtKB	A0A024R6T1	CYLD	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR018200	9606	InterPro		P
UniProtKB	A0A024R711	WWP2	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR024928	9606	InterPro		P
UniProtKB	A0A024R711	WWP2	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBH0|ensembl:ENSMUSP00000132224	9606	Ensembl		P
UniProtKB	A0A024R720	PIK3CG	involved_in	GO:0010897	negative regulation of triglyceride catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:D3ZFJ0|ensembl:ENSRNOP00000012487	9606	Ensembl		P
UniProtKB	A0A024R726	PRMT7	involved_in	GO:0043046	DNA methylation involved in gamete generation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q922X9|ensembl:ENSMUSP00000071521	9606	Ensembl		P
UniProtKB	A0A024R730	CFTR	involved_in	GO:0035774	positive regulation of insulin secretion involved in cellular response to glucose stimulus	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P26361|ensembl:ENSMUSP00000049228	9606	Ensembl		P
UniProtKB	A0A024R739	POT1	involved_in	GO:0000723	telomere maintenance	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011564|InterPro:IPR028389	9606	InterPro		P
UniProtKB	A0A024R7C0	KEAP1	involved_in	GO:0010506	regulation of autophagy	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2X8|ensembl:ENSMUSP00000131029	9606	Ensembl		P
UniProtKB	A0A024R7C0	KEAP1	involved_in	GO:0006511	ubiquitin-dependent protein catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Z2X8|ensembl:ENSMUSP00000131029	9606	Ensembl		P
UniProtKB	A0A024R7D0	DHPS	involved_in	GO:0042593	glucose homeostasis	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3TXU5|ensembl:ENSMUSP00000077733	9606	Ensembl		P
UniProtKB	A0A024R7D5	LDLR	involved_in	GO:0090181	regulation of cholesterol metabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35951|ensembl:ENSMUSP00000034713	9606	Ensembl		P
UniProtKB	A0A024R7D5	LDLR	involved_in	GO:1903979	negative regulation of microglial cell activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35951|ensembl:ENSMUSP00000034713	9606	Ensembl		P
UniProtKB	A0A024R7D5	LDLR	involved_in	GO:0010867	positive regulation of triglyceride biosynthetic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35951|ensembl:ENSMUSP00000034713	9606	Ensembl		P
UniProtKB	A0A024R7D5	LDLR	involved_in	GO:0010899	regulation of phosphatidylcholine catabolic process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35951|ensembl:ENSMUSP00000034713	9606	Ensembl		P
UniProtKB	A0A024R7D5	LDLR	involved_in	GO:0061771	response to caloric restriction	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35951|ensembl:ENSMUSP00000034713	9606	Ensembl		P
UniProtKB	A0A024R7D5	LDLR	involved_in	GO:0061889	negative regulation of astrocyte activation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P35951|ensembl:ENSMUSP00000034713	9606	Ensembl		P
UniProtKB	A0A024R7E3	DNMT1	involved_in	GO:0090116	C-5 methylation of cytosine	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017198	9606	InterPro		P
UniProtKB	A0A024R7E3	DNMT1	enables	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017198	9606	InterPro		F
UniProtKB	A0A024R7E3	DNMT1	enables	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	ECO:0000501	IEA	GO_REF:0000003	EC:2.1.1.37	9606	UniProt		F
UniProtKB	A0A024R7E3	DNMT1	enables	GO:0003886	DNA (cytosine-5-)-methyltransferase activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000138766	9606	UniProt		F
UniProtKB	A0A024R7E3	DNMT1	involved_in	GO:0032776	DNA methylation on cytosine	ECO:0007669	IEA	GO_REF:0000117	ARBA:ARBA00027317	9606	UniProt		P
UniProtKB	A0A024R7F8	ACP5	involved_in	GO:0050728	negative regulation of inflammatory response	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05117|ensembl:ENSMUSP00000150903	9606	Ensembl		P
UniProtKB	A0A024R7F8	ACP5	involved_in	GO:0042554	superoxide anion generation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q05117|ensembl:ENSMUSP00000150903	9606	Ensembl		P
UniProtKB	A0A024R7G8	RAD23A	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015360|InterPro:IPR036353	9606	InterPro		P
UniProtKB	A0A024R7G8	RAD23A	involved_in	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR001350751	9606	UniProt		P
